team_name,team_slug,player_name,player_url,player_image_thumb,jersey_number,position,roster_category,player_category,player_image,full_name,team_logo,club_slug,jersey_number_profile,profile_name,profile_height,profile_weight,profile_date_of_birth,profile_birthplace,profile_position,profile_footedness,profile_roster_category,profile_player_category,profile_pronunciation,profile_national_team,profile_player_status
St Louis City Sc,st-louis-city-sc,T. Baumgartl,https://www.mlssoccer.com/players/timo-baumgartl,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xpfl7yrqj6jvycgiazyr",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xpfl7yrqj6jvycgiazyr.png,Timo Baumgartl,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,32,Timo  Baumgartl,"6' 3""",194 lbs,3.4.1996 (30),"Böblingen,
             Germany",Defender,Right,Senior,International,,,
St Louis City Sc,st-louis-city-sc,S. Becher,https://www.mlssoccer.com/players/simon-becher,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wi7ypee5e1hzxlnpvzdr",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wi7ypee5e1hzxlnpvzdr.png,Simon Becher,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,11,Simon  Becher,"6' 1""",187 lbs,7.20.1999 (26),"Topeka, KS,
             USA",Forward,,Senior,,BECH-ER,,
St Louis City Sc,st-louis-city-sc,R. Bürki,https://www.mlssoccer.com/players/roman-burki,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/yt8ukkhlkfa7upmtnifz",Goalkeeper,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/yt8ukkhlkfa7upmtnifz.png,Roman Bürki,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,1,Roman  Bürki,"6' 2""",187 lbs,11.14.1990 (35),"Münsingen,
             Switzerland",Goalkeeper,Right,Senior,"Designated Player, International",Roh-man Bur-key,,
St Louis City Sc,st-louis-city-sc,S. Córdova,https://www.mlssoccer.com/players/sergio-cordova,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/prd-league/b9kdaglheqzxvz1jb0co",Forward,Senior,"International, Designated Player",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/prd-league/b9kdaglheqzxvz1jb0co.png,Sergio Córdova,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,16,Sergio  Córdova,"6' 2""",194 lbs,8.9.1997 (28),"Calabozo, Guárico,
             Venezuela",Forward,,Senior,"International, Designated Player",COR-doh-VAH,,
St Louis City Sc,st-louis-city-sc,C. Durkin,https://www.mlssoccer.com/players/chris-durkin,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xetuf4ofsegedj9liisg",Midfielder,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xetuf4ofsegedj9liisg.png,Chris Durkin,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,8,Chris  Durkin,"6' 0""",165 lbs,2.8.2000 (26),"Hampton, VA,
             USA",Midfielder,Right,Senior,Homegrown,Dur-kin,,
St Louis City Sc,st-louis-city-sc,D. Edelman,https://www.mlssoccer.com/players/daniel-edelman,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ndbbdz8ho9zlf8kpzhuq",Midfielder,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ndbbdz8ho9zlf8kpzhuq.png,Daniel Edelman,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,24,Daniel  Edelman,"5' 10""",141 lbs,4.28.2003 (22),"Warren Township, NJ,
             USA",Midfielder,both,Senior,Homegrown,,,
St Louis City Sc,st-louis-city-sc,F. Fall,https://www.mlssoccer.com/players/fallou-fall,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/zagb0ya2yagmu9sah4am",Defender,Senior,"U22 Initiative, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/zagb0ya2yagmu9sah4am.png,Fallou Fall,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,27,Fallou  Fall,"6' 4""",,4.15.2004 (21),"Rufisque,
             Senegal",Defender,,Senior,"U22 Initiative, International",,,
St Louis City Sc,st-louis-city-sc,M. Fall,https://www.mlssoccer.com/players/mamadou-mbacke-fall,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/pgdwd0qstsrkcdm2fbzj",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/pgdwd0qstsrkcdm2fbzj.png,Mamadou Fall,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,4,Mbacke  Fall,"6' 2""",163 lbs,11.21.2002 (23),"Rufisque,
             Senegal",Defender,,Senior,International,,,
St Louis City Sc,st-louis-city-sc,J. Girdwood-Reich,https://www.mlssoccer.com/players/jake-girdwood-reich,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/hs4vha9yedkx52dz3wtx",Midfielder,Senior,U22 Initiative,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/hs4vha9yedkx52dz3wtx.png,Jake Girdwood-Reich,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,3,Jake  Girdwood-Reich,"6' 1""",,5.26.2004 (21),"Sydney,
             Australia",Midfielder,,Senior,U22 Initiative,,,Loaned Out
St Louis City Sc,st-louis-city-sc,C. Glover,https://www.mlssoccer.com/players/caden-glover,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/b50qenszeesy7yjjrc1r",Forward,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/b50qenszeesy7yjjrc1r.png,Caden Glover,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,46,Caden  Glover,,,3.8.2007 (19),"Columbia, IL,
             USA",Forward,,Supplemental Slots 25-28,Homegrown,,,
St Louis City Sc,st-louis-city-sc,M. Hartel,https://www.mlssoccer.com/players/marcel-hartel,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/r8bfeud7sxq1w3xbgrsf",Midfielder,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/r8bfeud7sxq1w3xbgrsf.png,Marcel Hartel,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,17,Marcel  Hartel,"5' 10""",150 lbs,1.19.1996 (30),"Köln,
             Germany",Midfielder,Right,Senior,"Designated Player, International",,,
St Louis City Sc,st-louis-city-sc,K. Hiebert,https://www.mlssoccer.com/players/kyle-hiebert,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/phgu9gnzuvyop2kpeb6l",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/phgu9gnzuvyop2kpeb6l.png,Kyle Hiebert,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,22,Kyle  Hiebert,"6' 0""",187 lbs,7.30.1997 (28),"Winnipeg,
             Canada",Defender,,Senior,,HE-bert,,
St Louis City Sc,st-louis-city-sc,M. Joyner,https://www.mlssoccer.com/players/mykhi-joyner,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/o9gepoifqzj4nlvhwoeu",Forward,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/o9gepoifqzj4nlvhwoeu.png,Mykhi Joyner,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,59,Mykhi  Joyner,,,8.30.2006 (19),"Bloomington, IL,
             USA",Forward,,Supplemental Slots 25-28,Homegrown,,,
St Louis City Sc,st-louis-city-sc,B. Lundt,https://www.mlssoccer.com/players/ben-lundt,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/y9ugmhuvbyjyifiluf3d",Goalkeeper,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/y9ugmhuvbyjyifiluf3d.png,Ben Lundt,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,39,Ben  Lundt,"6' 6""",220 lbs,9.24.1995 (30),"Berlin,
             Germany",Goalkeeper,Right,Supplemental Slots 21-24,,,,
St Louis City Sc,st-louis-city-sc,E. Löwen,https://www.mlssoccer.com/players/eduard-lowen,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/xujhqsywhjpmkdnm98gt",Midfielder,Senior,"Designated Player, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/xujhqsywhjpmkdnm98gt.png,Eduard Löwen,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,10,Eduard  Löwen,"6' 2""",201 lbs,1.28.1997 (29),"Idar-Oberstein,
             Germany",Midfielder,both,Senior,"Designated Player, International",Eduard LUU-vin,,
St Louis City Sc,st-louis-city-sc,L. MacNaughton,https://www.mlssoccer.com/players/lukas-macnaughton,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/emexylodoqr5zkwwnkgx",Defender,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/emexylodoqr5zkwwnkgx.png,Lukas MacNaughton,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,5,Lukas  MacNaughton,"6' 1""",190 lbs,3.8.1995 (31),"New York City, NY,
             USA",Defender,Right,Supplemental Slots 21-24,,,,
St Louis City Sc,st-louis-city-sc,B. McSorley,https://www.mlssoccer.com/players/brendan-mcsorley,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ecyt0fqgmg5sluvc4i9a",Forward,Supplemental Slots 25-28,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ecyt0fqgmg5sluvc4i9a.png,Brendan McSorley,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,80,Brendan  McSorley,,,2.1.2002 (24),"Randolph, NJ,
             USA",Forward,,Supplemental Slots 25-28,,,,
St Louis City Sc,st-louis-city-sc,C. Olivares,https://www.mlssoccer.com/players/christian-olivares,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/l9hd78s4hjnd37322mvw",Goalkeeper,Senior,,Loaned Out,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/l9hd78s4hjnd37322mvw.png,Christian Olivares,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,31,Christian  Olivares,"6' 4""",194 lbs,2.4.2002 (24),"Tacoma, WA,
             USA",Goalkeeper,,Senior,,,,Loaned Out
St Louis City Sc,st-louis-city-sc,J. Orozco,https://www.mlssoccer.com/players/jaziel-orozco,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/cgafztjndxvysqygbuj4",Defender,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/cgafztjndxvysqygbuj4.png,Jaziel Orozco,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,99,Jaziel  Orozco,"5' 9""",183 lbs,6.2.2004 (21),"Ciudad Juárez,
             Mexico",Defender,,Supplemental Slots 25-28,Homegrown,hah-see-ELL,,
St Louis City Sc,st-louis-city-sc,T. Ostrak,https://www.mlssoccer.com/players/tomas-ostrak,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/qyqexbrucy4bcbsr5h3d",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/qyqexbrucy4bcbsr5h3d.png,Tomas Ostrak,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,7,Tomas  Ostrak,"5' 9""",165 lbs,2.5.2000 (26),"Frýdek-Místek,
             Czech Republic",Midfielder,Right,Senior,,TOH-mass UHS-trak,,
St Louis City Sc,st-louis-city-sc,M. Perez,https://www.mlssoccer.com/players/miguel-perez,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/kklo77hfymg9nfcjvvxd",Midfielder,Supplemental Slots 29-30,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/kklo77hfymg9nfcjvvxd.png,Miguel Perez,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,28,Miguel  Perez,"5' 11""",154 lbs,4.28.2005 (20),"St. Louis, MO,
             USA",Midfielder,,Supplemental Slots 29-30,Homegrown,,,
St Louis City Sc,st-louis-city-sc,D. Polvara,https://www.mlssoccer.com/players/dante-polvara-x4877,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/cnoer7d49w83jx1ufjaf",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/cnoer7d49w83jx1ufjaf.png,Dante Polvara,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,21,Dante  Polvara,,,6.21.2000 (25),"Pleasantville, NY,
             USA",Midfielder,,Senior,,,,
St Louis City Sc,st-louis-city-sc,C. Pompeu,https://www.mlssoccer.com/players/celio-pompeu,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ag03a8rzezpaukf9bw7e",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ag03a8rzezpaukf9bw7e.png,Célio Pompeu,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,12,Célio  Pompeu,"5' 10""",163 lbs,12.10.1999 (26),"Fortaleza,
             Brazil",Midfielder,,Senior,,SELL-ee-oh pom-PAY-ou,,
St Louis City Sc,st-louis-city-sc,J. Sang-bin,https://www.mlssoccer.com/players/sang-bin-jeong,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/myq1ijiatqv7g61d80vz",Forward,Senior,U22 Initiative,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/myq1ijiatqv7g61d80vz.png,Jeong Sang-Bin,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,77,Jeong  Sang-bin,"5' 9""",168 lbs,4.1.2002 (23),"Chungnam,
             South Korea",Forward,Right,Senior,U22 Initiative,,,
St Louis City Sc,st-louis-city-sc,R. Santos,https://www.mlssoccer.com/players/rafael-santos,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/yc5nxa2g0vjmviptiwgw",Defender,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/yc5nxa2g0vjmviptiwgw.png,Rafael Santos,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,20,Rafael  Santos,"5' 11""",163 lbs,2.5.1998 (28),"Londrina,
             Brazil",Defender,Left,Supplemental Slots 21-24,,hah-fah-EL SAHN-tows,,
St Louis City Sc,st-louis-city-sc,C. Teuchert,https://www.mlssoccer.com/players/cedric-teuchert,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/suyqgls9vqyzrqc1ujrx",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/suyqgls9vqyzrqc1ujrx.png,Cedric Teuchert,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,36,Cedric  Teuchert,6',176 lbs,1.14.1997 (29),"Coburg,
             Germany",Forward,Right,Senior,,,,
St Louis City Sc,st-louis-city-sc,T. Totland,https://www.mlssoccer.com/players/tomas-totland,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/podgvhjx16rr8wslfjas",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/podgvhjx16rr8wslfjas.png,Tomas Totland,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,14,Tomas  Totland,"5' 11""",,9.28.1999 (26),"Bergen,
             Norway",Defender,,Senior,,,,
St Louis City Sc,st-louis-city-sc,C. Wallem,https://www.mlssoccer.com/players/conrad-wallem,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/ezegwr0hc4ozd0d4wi1g",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/ezegwr0hc4ozd0d4wi1g.png,Conrad Wallem,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,6,Conrad  Wallem,"6' 1""",,6.9.2000 (25),"Tønsberg,
             Norway",Midfielder,,Senior,,,,
St Louis City Sc,st-louis-city-sc,J. Yaro,https://www.mlssoccer.com/players/josh-yaro,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/uufk9gokelferl6l3lq1",Defender,Supplemental Slots 21-24,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/uufk9gokelferl6l3lq1.png,Josh Yaro,https://images.mlssoccer.com/image/upload/t_q-best/v1747771858/assets/logos/mls-clubs/Club_Logo-Saint_Louis_guz12c.png,st-louis-city-sc,15,Josh  Yaro,"5' 11""",163 lbs,11.18.1994 (31),"Kumasi,
             Ghana",Defender,,Supplemental Slots 21-24,,YARR-oh,,
Toronto Fc,toronto-fc,E. Aristizábal,https://www.mlssoccer.com/players/emilio-aristizabal,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/eg04oyvaqtqbgmmee0tv",Forward,Senior,"International, U22 Initiative",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/eg04oyvaqtqbgmmee0tv.png,Emilio,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,17,Emilio  Aristizábal,"6' 2""",154 lbs,8.5.2005 (20),"Medellin,
             Colombia",Forward,,Senior,"International, U22 Initiative",,,
Toronto Fc,toronto-fc,J. Cifuentes,https://www.mlssoccer.com/players/jose-cifuentes,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bxox2pbvo3nxqen9p43w",Midfielder,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bxox2pbvo3nxqen9p43w.png,José Cifuentes,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,8,José  Cifuentes,"5' 10""",154 lbs,3.12.1999 (27),"Esmeraldas,
             Ecuador",Midfielder,,Senior,,See-FWHEN-tez,,
Toronto Fc,toronto-fc,M. Cimermancic,https://www.mlssoccer.com/players/markus-cimermancic,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/fogkofmheymydfowp7ef",Midfielder,,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/fogkofmheymydfowp7ef.png,Markus Cimermancic,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,71,Markus  Cimermancic,,,10.1.2004 (21),"Kitchener, Ontario,
             Canada",Midfielder,,,,,,
Toronto Fc,toronto-fc,A. Coello,https://www.mlssoccer.com/players/alonso-coello,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/r9r7gndp0mf7oajueoco",Midfielder,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/r9r7gndp0mf7oajueoco.png,Alonso Coello,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,14,Alonso  Coello,"6' 1""",181 lbs,10.12.1999 (26),"Madrid,
             Spain",Midfielder,,Senior,International,,,
Toronto Fc,toronto-fc,T. Corbeanu,https://www.mlssoccer.com/players/theo-corbeanu,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/w4o2phd7vspt2mqbxcf5",Forward,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/w4o2phd7vspt2mqbxcf5.png,Theo Corbeanu,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,7,Theo  Corbeanu,"6' 3""",172 lbs,5.17.2002 (23),"Burlington,
             Canada",Forward,,Senior,,,,
Toronto Fc,toronto-fc,A. De Rosario,https://www.mlssoccer.com/players/adisa-de-rosario,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/obryekuqvwvfs3ffnnmv",Goalkeeper,,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/obryekuqvwvfs3ffnnmv.png,Adisa De Rosario,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,77,Adisa  De Rosario,,,10.27.2004 (21),"San Jose, CA,
             USA",Goalkeeper,,,,,,
Toronto Fc,toronto-fc,R. Edwards,https://www.mlssoccer.com/players/raheem-edwards,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/gnr4oxbw6kq6oqv8yt18",Defender,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/gnr4oxbw6kq6oqv8yt18.png,Raheem Edwards,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,44,Raheem  Edwards,"5' 8""",150 lbs,7.17.1995 (30),"Toronto, ON,
             Canada",Defender,Left,Senior,,,,
Toronto Fc,toronto-fc,D. Etienne Jr.,https://www.mlssoccer.com/players/derrick-etienne-jr,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/td6qmv2rqch6cxmz3hms",Midfielder,Senior,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/td6qmv2rqch6cxmz3hms.png,Derrick Etienne Jr.,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,11,Derrick  Etienne Jr.,"5' 10""",170 lbs,11.25.1996 (29),"Richmond, VA,
             USA",Midfielder,Right,Senior,Homegrown,Derrick eh-TEE-yen Jr.,,
Toronto Fc,toronto-fc,K. Franklin,https://www.mlssoccer.com/players/kobe-franklin,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/bv95rizxmr84u27xqgro",Defender,Signed,"Homegrown, International",,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/bv95rizxmr84u27xqgro.png,Kobe Franklin,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,19,Kobe  Franklin,"5' 6""",152 lbs,5.10.2003 (22),"East York,
             Canada",Defender,,Signed,"Homegrown, International",,,
Toronto Fc,toronto-fc,L. Gavran,https://www.mlssoccer.com/players/luka-gavran,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/zh7laarbtsf5uyvikz0t",Goalkeeper,Senior,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/zh7laarbtsf5uyvikz0t.png,Luka Gavran,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,1,Luka  Gavran,"6' 6""",201 lbs,5.9.2000 (25),"Hamilton, Ontario,
             Canada",Goalkeeper,,Senior,,,,
Toronto Fc,toronto-fc,N. Gomis,https://www.mlssoccer.com/players/nicksoen-gomis,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wsglssgp86qjeptmsav2",Defender,Senior,International,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wsglssgp86qjeptmsav2.png,Nicksoen Gomis,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,15,Nicksoen  Gomis,"6' 1""",,3.15.2002 (23),"Évreux,
             France",Defender,,Senior,International,,,
Toronto Fc,toronto-fc,M. Henry,https://www.mlssoccer.com/players/malik-henry,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/eek1nwxlti9tshsazjsg",Midfielder,,,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/eek1nwxlti9tshsazjsg.png,Malik Henry,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,78,Malik  Henry,,,7.23.2002 (23),"Hamilton, ON,
             Canada",Midfielder,,,,,,
Toronto Fc,toronto-fc,S. Kapor,https://www.mlssoccer.com/players/stefan-kapor,/assets/images/Fallback-Headshot.png,Defender,,Homegrown,,/assets/images/Fallback-Headshot.png,player,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,98,Stefan  Kapor,,,4.4.2009 (16),"unknown,
             Canada",Defender,,,Homegrown,,,
Toronto Fc,toronto-fc,D. Kerr,https://www.mlssoccer.com/players/deandre-kerr,"https://images.mlssoccer.com/image/private/w_60,c_scale/f_auto/mls/wwnnohmu3ffb9hwmgssu",Forward,Supplemental Slots 25-28,Homegrown,,https://images.mlssoccer.com/image/private/t_thumb_squared/f_png/mls/wwnnohmu3ffb9hwmgssu.png,Deandre Kerr,https://images.mlssoccer.com/image/upload/t_q-best/v1748265251/assets/logos/mls-clubs/Club_Logo-Toronto_vz6hao.png,toronto-fc,29,Deandre  Kerr,"5' 11""",179 lbs,11.29.2002 (23),"Ajax,
             Canada",Forward,Right,Supplemental Slots 25-28,Homegrown,DEE-AAN-DRAY KURR,,
